concept_id,system,object_name,field_name,category,object_description,field_description,note
batch.id,SAP,AFPO,CHARG,batch,"Production Order Item Order item (material, plant). PP Production Planning",Batch Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
customer.id,SAP,AFPO,KUNNR2,customer,"Production Order Item Order item (material, plant). PP Production Planning",Customer Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
inventory_reservation.quantity,SAP,AFPO,FSH_SALLOC_QTY,inventory_reservation,"Production Order Item Order item (material, plant). PP Production Planning",Allocated Stock Quantity,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
production_operation.number,SAP,AFVC,VORNR,production_operation,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Operation/Activity Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
plant.id,SAP,AFVC,WERKS,plant,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
supplier.id,SAP,AFVC,LIFNR,supplier,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
price.unit,SAP,AFVC,PEINH,price,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Price unit,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
accounting.document_currency_code,SAP,AFVC,WAERS,accounting,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Currency Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
purchasing_organization.id,SAP,AFVC,EKORG,purchasing_organization,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Purchasing Organization,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
purchasing_group.id,SAP,AFVC,EKGRP,purchasing_group,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Purchasing Group for External Processing Activity,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
material.raw_material_group_id,SAP,AFVC,MATKL,material,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Material Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
company.id,SAP,AFVC,BUKRS,company,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
requisition.id,SAP,AFVC,BANFN,requisition,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Purchase Requisition Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
requisition.line_item_number,SAP,AFVC,BNFPO,requisition,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Item Number of Purchase Requisition in Order,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
profit_center.id,SAP,AFVC,PRCTR,profit_center,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Profit Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
purchase_order.id,SAP,AFVC,EBELN,purchase_order,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Purchasing Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
purchase_order.line_item_number,SAP,AFVC,EBELP,purchase_order,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Item Number of Purchasing Document,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
requisition.requester_id,SAP,AFVC,AFNAM,requisition,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Name of requisitioner/requester,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
contact.id,SAP,AFVC,PERNR,contact,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Personnel number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
address.id,SAP,AFVC,ADRN2,address,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Address Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=PM; mode=context_only
address.id,SAP,AFVC,PS_ADRNR,address,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Addresses: Address Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
address.id,SAP,AFVC,PS_ADRN2,address,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Address Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
equipment.id,SAP,AFVC,EQUNR,equipment,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Equipment Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PM; mode=context_only
planned_order.id,SAP,PLAF,PLNUM,planned_order,Planned Order MRP-generated planned orders. PP Production Planning,Planned Order,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.erp_material_number,SAP,PLAF,MATNR,material,Planned Order MRP-generated planned orders. PP Production Planning,Planning material,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
make_or_buy.indicator,SAP,PLAF,BESKZ,make_or_buy,Planned Order MRP-generated planned orders. PP Production Planning,Procurement Type,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
planned_order.start_date,SAP,PLAF,PSTTR,planned_order,Planned Order MRP-generated planned orders. PP Production Planning,Planned Order Start Date,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
planned_order.end_date,SAP,PLAF,PEDTR,planned_order,Planned Order MRP-generated planned orders. PP Production Planning,Planned Order End Date,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
sales_order.id,SAP,PLAF,KDAUF,sales_order,Planned Order MRP-generated planned orders. PP Production Planning,Sales Order Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=PP; mode=context_only
contract.id,SAP,PLAF,KONNR,contract,Planned Order MRP-generated planned orders. PP Production Planning,Number of principal purchase agreement,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchasing_organization.id,SAP,PLAF,EKORG,purchasing_organization,Planned Order MRP-generated planned orders. PP Production Planning,Purchasing Organization,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
storage_location.id,SAP,PLAF,LGORT,storage_location,Planned Order MRP-generated planned orders. PP Production Planning,Storage Location,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
asset.serial_number,SAP,PLAF,SERNR,asset,Planned Order MRP-generated planned orders. PP Production Planning,BOM explosion number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
production_order.id,SAP,PLAF,AUFNR,production_order,Planned Order MRP-generated planned orders. PP Production Planning,Run schedule header number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.base_uom_code,SAP,PLAF,MEINS,material,Planned Order MRP-generated planned orders. PP Production Planning,Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
customer.id,SAP,PLAF,KUNNR,customer,Planned Order MRP-generated planned orders. PP Production Planning,Customer Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.erp_material_number,SAP,MDKP,MATNR,material,MRP Document Header MRP list header. PP Production Planning,Material Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
plant.id,SAP,MDKP,PLWRK,plant,MRP Document Header MRP list header. PP Production Planning,Plant,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=PP; mode=context_only
material.base_uom_code,SAP,MDKP,MEINS,material,MRP Document Header MRP list header. PP Production Planning,Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
make_or_buy.indicator,SAP,MDKP,BESKZ,make_or_buy,MRP Document Header MRP list header. PP Production Planning,Procurement Type,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchasing_group.id,SAP,MDKP,EKGRP,purchasing_group,MRP Document Header MRP list header. PP Production Planning,Purchasing Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
inventory_policy.safety_stock_quantity,SAP,MDKP,EISBE,inventory_policy,MRP Document Header MRP list header. PP Production Planning,Safety Stock,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
